,LONG,LAT,FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,OCCURRENCES WITHOUT SPECIATION,OCCURRENCES WITHOUT EXTINCTION
61255,27.39999999999986,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61260,27.89999999999986,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61265,28.39999999999986,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61270,28.899999999999856,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61275,29.399999999999856,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61280,29.899999999999856,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61285,30.399999999999853,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61290,30.899999999999853,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61295,31.399999999999853,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61300,31.899999999999853,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61305,32.39999999999985,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61310,32.899999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61315,33.399999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61320,33.899999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61325,34.399999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61330,34.899999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61335,35.399999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61340,35.899999999999835,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61345,36.39999999999984,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61350,36.89999999999983,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61355,37.39999999999983,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61360,37.89999999999983,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61365,38.39999999999982,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61370,38.89999999999982,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61375,39.39999999999982,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61380,39.89999999999982,53.400000000000254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61385,-9.100000000000009,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61390,-8.600000000000009,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61395,-8.10000000000001,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61400,-7.600000000000013,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61405,-7.100000000000013,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61410,-6.6000000000000165,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61415,-3.0000000000000284,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61420,-2.5000000000000298,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61425,-2.000000000000032,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61430,-1.5000000000000338,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61435,-1.0000000000000355,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61440,-0.5000000000000373,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61445,-3.907985046680551e-14,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61450,7.0999999999999375,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61455,7.599999999999932,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61460,8.09999999999993,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61465,8.59999999999993,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61470,9.09999999999993,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61475,9.599999999999927,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61480,10.099999999999923,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61485,10.599999999999923,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61490,11.099999999999923,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61495,11.59999999999992,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61500,12.099999999999914,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61505,12.599999999999914,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61510,13.099999999999914,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61515,13.599999999999913,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61520,14.099999999999907,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61525,14.599999999999907,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61530,15.099999999999907,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61535,15.599999999999905,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61540,16.099999999999902,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61545,16.599999999999902,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61550,17.099999999999902,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61555,17.5999999999999,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61560,18.09999999999989,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61565,18.59999999999989,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61570,19.09999999999989,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61575,19.59999999999989,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61580,20.099999999999884,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61585,20.599999999999884,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61590,21.099999999999884,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61595,21.59999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61600,22.09999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61605,22.59999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61610,23.09999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61615,23.59999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61620,24.09999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61625,24.59999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61630,25.09999999999988,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61635,25.599999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61640,26.099999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61645,26.599999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61650,27.099999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61655,27.599999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61660,28.099999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61665,28.599999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61670,29.099999999999863,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61675,29.599999999999852,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61680,30.099999999999852,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61685,30.599999999999852,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61690,31.099999999999852,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61695,31.599999999999852,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61700,32.099999999999845,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61705,32.599999999999845,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61710,33.099999999999845,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61715,33.59999999999984,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61720,34.09999999999984,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61725,34.59999999999984,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61730,35.09999999999984,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61735,35.599999999999845,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61740,36.09999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61745,36.59999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61750,37.09999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61755,37.59999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61760,38.09999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61765,38.59999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61770,39.09999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61775,39.59999999999983,53.500000000000256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61780,-9.500000000000004,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61785,-9.000000000000009,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61790,-8.500000000000009,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61795,-8.000000000000009,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61800,-7.500000000000013,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61805,-7.000000000000013,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61810,-6.500000000000018,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61815,-2.9000000000000288,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61820,-2.4000000000000306,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61825,-1.9000000000000323,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61830,-1.4000000000000343,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61835,-0.9000000000000359,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61840,-0.4000000000000377,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61845,7.0999999999999375,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61850,7.599999999999932,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61855,8.299999999999931,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61860,8.79999999999993,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61865,9.299999999999926,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61870,9.799999999999926,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61875,10.299999999999926,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61880,10.799999999999924,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61885,11.299999999999919,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61890,11.799999999999919,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61895,12.299999999999919,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61900,12.799999999999914,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61905,13.299999999999912,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61910,13.799999999999912,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61915,14.299999999999912,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61920,14.799999999999907,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61925,15.299999999999905,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61930,15.799999999999905,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61935,16.299999999999905,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61940,16.7999999999999,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61945,17.299999999999898,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61950,17.799999999999898,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61955,18.29999999999989,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61960,18.79999999999989,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61965,19.29999999999989,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61970,19.79999999999989,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61975,20.29999999999989,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
61980,20.799999999999887,53.60000000000026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3088206934409411,0.2867304254353899,0.0,0.0
