LIDNUM,LAT,LONG,TIMEUNIT,NUMBER OF FIRST OCCURRENCES,NUMBER OF LAST OCCURRENCES,NUMBER OF OCCURRENCES,PROPORTION OF FIRST OCCURRENCES,PROPORTION OF LAST OCCURRENCES,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,NUMBER IMMIGRANT AND RESIDENT,NUMBER EMIGRANT AND RESIDENT,OCCURRENCES IMMIGRATION (t-1),OCCURRENCES IMMIGRATION (t),NUMBER IMMIGRANTS,NUMBER IMMIGRANTS (LOCALITY),OCCURRENCES EMIGRATION (t+1),OCCURRENCES EMIGRATION (t),NUMBER EMIGRANTS,NUMBER EMIGRANTS (LOCALITY),EXPECTED PROPORTION OF EMIGRATION,EXPECTED PROPORTION OF IMMIGRATION,SIGNIFICANCE FIRST,SIGNIFICANCE LAST,SIGNIFICANCE EMIGRATION,SIGNIFICANCE IMMIGRATION
24419,44.5,23.3333,MN16,1.0,1.0,1.0,1.0,1.0,13.307605449364988,36.0,5.157533071577767,11.0,4.3773839494941384,8.206159113397737,17.071609401206935,30.0,0.2564130801390444,0.4806904211865095,5.549986453002912,0.3408594479609978,0.3408594479609978,4.188455260827999,0.6924349747700547,3.2797305886308434,1.1640928584756352,0.8886451543613998,18.45948807249263,1484.2419123893899,1676.0875955588715,0.29937685589537955,0.2827014317473322,0.0,0.0,9.22351873602462,12.694225451712796,7.925520912281258,0.0,3.750933142965648,8.8654502878092,8.183731391887202,0.0,0.7437598310409096,0.7160974276078824,0.7349952397067923,0.06544279999460238,0.20827964595567597,0.8500015326453919
24422,45.8667,25.6167,MN16,1.0,1.0,1.0,1.0,1.0,15.534547002158964,23.0,0.0,0.0,1.9870325992661653,8.851317194202288,14.792847417214091,15.0,0.1343238758045934,0.5983511452908126,10.863966382210476,0.0,1.974065198532331,2.9675426736034334,5.90939110934088,4.922436159198676,1.3075339371330803,1.1416654161596929,14.088166386828215,1207.6370130223959,1368.3612280845325,0.29781272921877644,0.2858838018760232,0.0,0.0,12.819112335016687,12.805814817947919,4.922358510074714,0.0,0.0,5.941530223011802,5.941530223011802,0.0,0.7559326193835832,0.7046410870981333,0.9618362812175283,0.011876759523659509,0.18967215704814647,0.9962646386221229
26690,40.0,-4.0,MN6,0.0,1.0,3.0,0.0,0.3333333333333333,85.3343125638229,183.0,0.0,0.0,2.525007509590334,4.575567610417076,28.619886019482827,66.0,0.08822563122269073,0.15987371882970755,10.97639842163206,0.16706099995746726,0.0,3.2167638124134506,4.372123252829542,5.482474578127266,1.0149918435233676,1.1733339515445949,9.256205256853145,1300.9096615098365,1424.3293367887454,0.2512763722537483,0.2850938104245351,3.0,2.0,66.70677850339051,26.09487850989249,10.634486690803822,0.0,0.0,24.044318409065752,24.044318409065752,2.0,0.7634883763288947,0.5130866702227326,0.9932057828178821,0.9616863648849655,0.0015207726713572444,0.89900965492618
27436,40.0,-4.0,MN6,0.0,0.0,1.0,0.0,0.0,85.3343125638229,183.0,0.0,0.0,2.525007509590334,4.575567610417076,28.619886019482827,66.0,0.08822563122269073,0.15987371882970755,10.97639842163206,0.16706099995746726,0.0,3.2167638124134506,4.372123252829542,5.482474578127266,1.0149918435233676,1.1733339515445949,9.256205256853145,1300.9096615098365,1424.3293367887454,0.2512763722537483,0.2850938104245351,1.0,1.0,66.70677850339051,26.09487850989249,10.634486690803822,1.0,0.0,24.044318409065752,24.044318409065752,1.0,0.7634883763288947,0.5130866702227326,0.9932057828178821,0.9616863648849655,0.0015207726713572444,0.89900965492618
21412,40.383,-1.083,MN12,8.0,5.0,36.0,0.2222222222222222,0.1388888888888889,118.18959068762376,124.0,232.65786491606792,255.0,111.86139817624128,26.066650132063952,267.01093915372206,277.0,0.4189393832731363,0.09762390340515972,42.434807835622465,4.847242026656058,9.541054092192816,17.367014356358972,6.7540512914945845,32.70203830661778,1.4211200822506058,1.2698730425311822,12.437643767525694,1050.630783456918,1199.9866644813465,0.23111956195057826,0.15937799963219046,28.0,31.0,96.44621435674557,155.1495409774809,62.635912935533455,15.0,142.05947464136327,240.94428902165816,42.520103498946746,11.0,0.26047404830301824,0.44630003930675227,7.925296259925456e-12,0.9986863496717461,0.9992195900549722,0.8747160991780398
24833,40.174466,-3.715188,MN10,6.0,9.0,20.0,0.3,0.45,0.0,0.0,0.0,0.0,22.964981343046322,28.958153895439178,74.8860064414504,75.0,0.3066658570049597,0.38669646401935054,13.975878674168445,0.0,0.0,6.988132979062692,3.9946908051705377,4.9891531768757575,1.0,0.8748445601283827,16.541401540777592,1563.6961316576294,1740.4247325940064,0.3088206934409411,0.2824600189021126,14.0,11.0,0.0,51.92102509840407,51.92102509840407,14.0,0.0,45.927852546011216,45.927852546011216,11.0,0.7724044191678776,0.755364891356618,0.559452210763221,0.0330867989241418,7.062365807086232e-06,4.718195304738325e-07
28701,40.171138,-3.716658,MN10,4.0,5.0,13.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,22.92045447703865,28.896123257343092,74.73779563515994,75.0,0.3066782246151218,0.3866333360753965,13.958834143857336,0.0,0.0,6.981871661138394,3.9824364537115033,4.9906243159479855,1.0,0.8751955012139886,16.532592919528884,1563.3944276063337,1740.05845538296,0.3088206934409411,0.2824684325084121,9.0,8.0,0.0,51.81734115812129,51.81734115812129,9.0,0.0,45.84167237781685,45.84167237781685,8.0,0.7723697760591741,0.7553360893913521,0.5593874362680578,0.03333407273177384,7.206473902771403e-06,4.847870467967201e-07
28707,40.173325,-3.714511,MN10,3.0,2.0,9.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,22.95607863209611,28.940811496593604,74.85536538190537,75.0,0.30667245447238484,0.3866230743640108,13.977020671446295,0.0,0.0,6.988479941648841,3.9922180701195726,4.99189065775456,1.0,0.8749990170532633,16.53752467196309,1563.5633450393093,1740.2635259015094,0.3088206934409411,0.2824617583162033,6.0,7.0,0.0,51.89928674980926,51.89928674980926,6.0,0.0,45.914553885311754,45.914553885311754,7.0,0.7723990735524615,0.7553588529338341,0.559408825077583,0.03321892651333263,7.084410535555651e-06,4.745089419885678e-07
27300,40.175929,-3.715519,MN10,6.0,8.0,17.0,0.35294117647058826,0.4705882352941176,0.0,0.0,0.0,0.0,22.95022037862244,28.94157173761517,74.83433316111443,75.0,0.3066803619297549,0.38674189392862574,13.959443676699154,0.0,0.0,6.978267062351594,3.992893471838075,4.9812268037969885,1.0,0.8748124518140837,16.542207459466493,1563.7237351754322,1740.4582440416407,0.3088206934409411,0.2824629522650069,11.0,9.0,0.0,51.88411278249201,51.88411278249201,11.0,0.0,45.89276142349929,45.89276142349929,9.0,0.7723903135225139,0.755354637888342,0.5593539994341719,0.033082294585103346,7.120686731840641e-06,4.763954005090477e-07
28706,40.17298,-3.715109,MN10,2.0,2.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,22.953727684933853,28.937911926360197,74.84509189243465,75.0,0.3066831385272708,0.3866374025961379,13.976538938628485,0.0,0.0,6.988713146944455,3.990897101589662,4.992843324019798,1.0,0.8750430036400771,16.536420608634064,1563.5255297706253,1740.2176171008514,0.3088206934409411,0.28246234151721394,2.0,2.0,0.0,51.89136420750082,51.89136420750082,2.0,0.0,45.907179966074466,45.907179966074466,2.0,0.7723961094461661,0.7553566522052709,0.5593314473423996,0.03321089379744768,7.096664207666768e-06,4.7549294501957675e-07
28705,40.17514,-3.714374,MN10,2.0,3.0,10.0,0.2,0.3,0.0,0.0,0.0,0.0,22.95559550407056,28.94708073883077,74.85958349143111,75.0,0.3066487206237021,0.3866850360200607,13.969137915341886,0.0,0.0,6.983760224697857,3.9947261285698974,4.984780422510926,1.0,0.874776270404751,16.543115612840747,1563.7548403330352,1740.4960065785615,0.3088206934409411,0.28246151886459603,8.0,7.0,0.0,51.903987987360566,51.903987987360566,8.0,0.0,45.912502752600346,45.912502752600346,7.0,0.7723982490580467,0.7553601588400979,0.5595841022699282,0.0331310067959421,7.087816858185421e-06,4.7392600748197517e-07
28704,40.172652,-3.713184,MN10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9323549218362,28.91114964703999,74.78341209498933,75.0,0.30665028887298823,0.3865984292120459,13.965767866928413,0.0,0.0,6.98193555193107,3.990270284095432,4.987518481119105,1.0,0.8750343658086028,16.53663741820407,1563.5329557143439,1740.2266324055613,0.3088206934409411,0.2824658429446515,1.0,1.0,0.0,51.851057173153144,51.851057173153144,1.0,0.0,45.87226244794936,45.87226244794936,1.0,0.7723820732249602,0.7553454554857676,0.5595862263134708,0.03333104205820674,7.1549823873080285e-06,4.805312197035632e-07
28703,40.172027,-3.713044,MN10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.921457179324086,28.897058456909644,74.74827546361685,75.0,0.30664864222159804,0.3865916407793925,13.95978434219934,0.0,0.0,6.97940382143471,3.987573558848517,4.986307754623906,1.0,0.8750667307732285,16.535825057591964,1563.505131554255,1740.1928530919813,0.3088206934409411,0.28246783758626803,1.0,1.0,0.0,51.82681828429275,51.82681828429275,1.0,0.0,45.85121700670721,45.85121700670721,1.0,0.772373613037047,0.7553387221011859,0.5596047860208517,0.03337881965039165,7.190367293157477e-06,4.835869564134503e-07
27901,40.7687,0.5442,MN14,0.0,0.0,5.0,0.0,0.0,0.4111833537787493,14.0,11.850000727272455,12.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3085264337737671,0.2794509111448684,5.0,5.0,0.2937023955562495,5.0,5.0,5.0,10.862264194249656,5.0,1.0,1.0,0.7152534010470311,0.7412237666566953,,,0.9981280565383792,0.2237415696913291
27355,37.203534649801895,-3.9008331298828094,MN13,2.0,0.0,5.0,0.4,0.0,11.607613985611561,16.0,57.71567279579282,106.0,68.06355525198082,19.256414588838282,134.30172707689647,202.0,0.5067958300566754,0.14338173460578604,0.7374945947647089,0.7374945947647089,0.7374945947647089,1.4749891895294178,0.0,0.7374945947647089,2.0,0.6666666666666666,35.566666666666656,1330.7666666666667,1653.4000000000005,0.3005740316806149,0.2466020286778518,3.0,5.0,10.875069139509304,66.23817182491564,46.54878360491446,2.0,53.79363588680722,115.04531248805823,16.1024459261826,0.0,0.5874100238492216,0.7271115173179802,4.667884091564345e-07,0.9988043239302125,0.9999999999999999,0.7245682516687443
21233,40.067,-1.017,MN7-8,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.2998998691343928,10.0,7.795291205050424,13.0,1.0,1.0,3.872034507560814,4.0,0.25826216115773964,0.25826216115773964,2.872034507560814,0.0,0.0,1.872034507560814,1.0,1.0,1.0,0.7747864834732189,19.052859264822207,1649.716060158073,1844.8553471990008,0.3078909627351472,0.2818959283758215,2.0,2.0,1.2998998691343928,2.872034507560814,2.872034507560814,2.0,4.844702720631071,2.872034507560814,2.872034507560814,2.0,0.7371141988390325,0.7375956912422023,0.7594805363690554,0.7225705197584109,0.41644275262820923,0.41722449765910635
28680,43.0,12.916666666666664,MQ19,1.0,4.0,5.0,0.2,0.8,23.93725055022521,41.0,0.0,0.0,1.715436440121021,8.499249261288185,9.499249261288185,20.0,0.18058652772823355,0.8947285230133659,2.184413412136616,2.5532402364098465,1.7376536485464626,0.3688268242732315,1.1844134121366157,4.922067060683078,1.931005627518137,1.7031697535735506,8.598316845054171,468.1037448780978,592.5967157415163,0.2919536153534155,0.2861865925709739,4.0,1.0,15.211624013127064,7.783812821167163,2.6773323483474685,0.0,,,,,,0.6952504568842126,0.8705015203303215,0.00017027638659253155,,0.9918991428156799
22877,44.733,-0.6829999999999999,MN7-8,0.0,0.0,1.0,0.0,0.0,5.035309577859902,80.0,0.3388271160022211,1.0,0.0,0.9090405243833748,1.9090405243833743,2.0,0.0,0.4761766514500772,1.0,0.0,0.0,1.0,0.0,0.9090405243833748,1.0,0.9523533029001544,14.595932097206127,1497.061865496737,1659.528857763109,0.30522795288114624,0.28641960307653475,1.0,1.0,4.65766135952041,1.9090405243833743,0.9090405243833748,0.0,0.3388271160022211,1.0,1.0,1.0,0.7526399619548785,0.7270885375237399,,0.5290882801813691,0.7526399619548785,0.9341622343604076
21479,44.733,-0.6829999999999999,MN3,2.0,2.0,4.0,0.5,0.5,2.2804969464015925,4.0,0.0,0.0,12.743537603541851,9.107375506008353,23.084485083776737,25.0,0.5520390668145215,0.39452365833400427,14.159028529001635,0.0,0.0,3.6361620975334974,1.8180810487667487,9.613825907084765,1.0,1.3967106726397962,3.442562116741116,1115.0478347315668,1195.7530709658447,0.3071906371035016,0.2854099114278522,2.0,2.0,0.4727252543649553,10.340947480234886,10.340947480234886,2.0,0.0,13.977109577768388,13.977109577768388,2.0,0.759306564774614,0.7422290225932869,0.012440755608319275,0.174713635527289,0.021309706469103722,0.04583946657321438
21219,41.326,-2.0,MN2,22.0,15.0,27.0,0.8148148148148148,0.5555555555555556,0.0,0.0,94.04624953213155,276.0,24.805291301077236,15.23377427508977,30.753064032084517,43.0,0.8065957679923537,0.4953579343897717,9.0,0.0,0.0,3.0,1.0,5.233774275089769,1.0,1.2419134590625516,7.327972177529952,1248.126999243924,1357.314922776415,0.3088206934409411,0.2326346047168176,5.0,12.0,0.0,5.9477727310072765,5.9477727310072765,5.0,65.95016090667535,15.519289756994748,6.233774275089769,6.0,0.4734447556273936,0.7423705180537027,1.767946567344215e-08,0.0013187073333831238,0.7930343403111139,0.17001272347992333
23480,38.937,35.468,MN11,0.0,0.0,1.0,0.0,0.0,1.7027606488697664,6.0,1.5614600877038325,2.0,1.052159495721149,0.0,7.695564546360794,13.0,0.136722847217065,0.0,2.6435384375364435,2.1050876695204668,0.0,2.6435384375364435,2.1050876695204668,0.0,1.4433045731674066,0.44330457316740657,33.49065832320831,1752.0939047603256,2055.925435370336,0.3076031391895801,0.2853626490345417,1.0,1.0,1.7027606488697664,6.643405050639645,2.8947789435827342,1.0,1.5614600877038325,7.695564546360794,7.695564546360794,1.0,0.7511427815368598,0.737481659808815,0.9342791450442796,,0.11056418323447828,0.9809332438042584
21421,44.9,5.017,MN10,0.0,0.0,1.0,0.0,0.0,1.329756561065491,3.0,40.84059942376285,91.0,5.031502890462497,7.2758349199992765,32.89051054092282,61.0,0.15297734233107246,0.22121380301915908,5.606775812509668,0.5590558767180552,0.5590558767180552,2.8114964289193924,2.2362235068722205,0.5590558767180552,1.2493971257820264,0.5982645592542224,26.92523989851098,1698.7452822995278,1953.1997341308984,0.30786962651745714,0.2612798461190189,1.0,1.0,1.329756561065491,27.859007650460327,26.73278737435966,1.0,40.27892895679117,25.614675620923553,11.74828193374372,0.0,0.6003023651729927,0.7447121527602221,0.9874987466650675,0.7595620984946083,0.9506692458322099,0.0036318726765768427
21573,44.0,6.6670000000000025,MN14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4723962063048308,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3088206934409411,0.2857981226711796,1.0,1.0,0.0,1.0,1.0,1.0,1.4723962063048308,1.0,1.0,1.0,0.7485900607317892,0.7409454836216824,,,0.7485900607317892,0.7409454836216824
27591,41.66556170000001,0.1619226,MN2,1.0,0.0,2.0,0.5,0.0,13.528090768263485,15.0,3.932307843967986,10.0,11.541434160891766,6.524399154117763,16.182287051956962,28.0,0.7132140298732391,0.40318152391993023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2992217848986535,0.2834752869386533,1.0,2.0,10.902458209788263,4.640852891065197,0.0,0.0,2.471566029720732,9.657887897839199,5.640852891065197,2.0,0.7487267349067712,0.7082702479267792,0.000708496571527386,0.20976150132538857,0.932858560840781,
27413,47.5593839755788,0.122909545898438,MN5,1.0,0.0,2.0,0.5,0.0,48.579607137825604,56.0,0.0,0.0,84.64385026712067,74.27022200189492,436.564203395167,606.0,0.1938863736624397,0.17012439733788107,266.76697925142383,10.017005045155004,1.215021988499961,128.6376562028774,63.34111670306815,86.0202333791341,1.044773717677936,0.8466993699249399,17.865723118839522,1569.450257363987,1756.1752253199445,0.2751685077748495,0.2623880101211218,1.0,2.0,44.53589586421522,351.9203531280463,291.0237683377665,1.0,0.0,362.2939813932721,362.2939813932721,2.0,0.8749354211847196,0.7081783025754619,0.9999670568797762,0.999998230036383,9.511601923882502e-22,1.8663877477634652e-07
27412,47.5593839755788,0.122909545898438,MN3,1.0,1.0,2.0,0.5,0.5,0.0,0.0,48.579607137825604,56.0,149.36617106381237,83.50630517020845,263.85774157675417,354.0,0.5660859907737931,0.3164823009216771,116.59585218787242,0.0,0.0,42.33824825524412,35.755458741145524,38.50214519148263,1.0,0.967099146395188,14.225811425480778,1484.3848638440563,1644.1386209073419,0.3088206934409411,0.2448020875968348,1.0,1.0,0.0,114.49157051294188,114.49157051294188,1.0,47.70368842778388,180.35143640654584,114.98312704249436,0.0,0.6499516183640216,0.7723255577319589,5.160131493903148e-18,0.005029207668811365,0.6676511650004537,1.425910784137627e-13
24311,46.3333,2.1667,MQ18,2.0,1.0,4.0,0.5,0.25,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.5,0.25,1.0,1.0,2.0,1.0,1.0,2.0,2.25,1.25,24.375,726.2999999999997,968.5,0.3088206934409411,0.2865013497615009,2.0,3.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.7546895643295569,0.7412339118998174,0.36388937965668816,0.7408372238258534,0.4298382249696922,0.5494277121503062
27420,47.4796598,0.2630479,MN3,4.0,3.0,8.0,0.5,0.375,0.0,0.0,49.44955238343954,62.0,154.61304642604327,86.53031336512342,272.12016096371934,354.0,0.5681793141620888,0.3179856761023309,120.32610295302963,0.0,0.0,44.073252852620534,36.73596377489599,39.516886325513454,1.0,0.962133182947962,14.35045710800615,1488.6541026196371,1649.321596957212,0.3088206934409411,0.24390753200480544,4.0,5.0,0.0,117.50711453767609,117.50711453767609,4.0,48.46798961794897,185.58984759859592,114.0389597479188,1.0,0.6493576428349219,0.7731216466911002,8.555884847058782e-19,0.0034094249759979043,0.8581506673415173,7.384572283966104e-14
27419,47.4796598,0.2630479,MN4,0.0,1.0,5.0,0.0,0.2,272.12016096371934,354.0,460.4874781350016,609.0,0.9815627654905582,4.5518170961704785,49.44955238343954,62.0,0.019849780598201725,0.09204971282399037,32.67367495684929,0.0,0.0,14.137332857474648,14.186946829388578,4.349395269986063,1.0,0.7004335263659478,20.91911848821471,1713.637297383195,1922.4575285318601,0.15210012728488811,0.09409392762956052,5.0,4.0,185.58984759859592,48.46798961794897,0.8818567864880068,0.0,370.6419979574668,44.89773528726906,0.8870106282762983,0.0,0.0028587350307236266,0.14669115206769934,0.9997286291758093,0.5905279673329534,0.15963536090444796,0.9996755442572186
27281,47.4796598,0.2630479,MN5,8.0,7.0,36.0,0.2222222222222222,0.19444444444444445,49.44955238343954,62.0,0.0,0.0,89.84548017753464,78.95514365942991,460.4874781350016,609.0,0.19510949687799006,0.17145991456532622,279.34271758940923,10.771885114822238,1.4825151136315065,133.77752061850114,67.50872209346753,90.3108751058938,1.0471092288047428,0.8509359563020182,17.791614854324788,1564.8460670224813,1751.0428040823003,0.2745870003598028,0.2610932320003256,28.0,29.0,44.89773528726906,370.6419979574668,276.98865890413043,22.0,0.0,381.53233447557153,381.53233447557153,29.0,0.8796700128572135,0.7128107146913357,0.9999690505533854,0.9999981446104149,5.704249980631019e-22,0.07782700120157271
27749,47.4266666666667,8.87583333333333,MN7-8,0.0,1.0,7.0,0.0,0.14285714285714285,226.4299699437017,303.0,7.1054626805755206,44.0,9.668546596578901,24.160682928887248,123.07293465202908,187.0,0.07855948689218567,0.19631191047160845,7.28360943469732,0.0,0.0,3.35343175816097,0.2958559820965139,3.634321694439836,1.0,1.0385646620397817,12.432026982801485,1422.9459600443995,1569.5500622290801,0.17293086375549824,0.27558730666056824,7.0,6.0,194.3987306838796,113.40438805545021,23.61682002179647,0.0,5.630797619634495,98.91225172314184,51.41222769981336,2.0,0.7748004929667984,0.14184855110012784,0.9992058542865534,0.9834001608086221,0.9999999931806238,0.03401212101564676
20434,47.433,7.217,MN9,3.0,3.0,17.0,0.17647058823529413,0.17647058823529413,51.64445350719614,102.0,0.0,0.0,5.100399481369592,12.781437171979539,42.10686402101639,53.0,0.12112988226394347,0.3035475918035612,11.700133160456526,1.0,1.0,5.0,5.0,3.7001331604565295,1.2189759737999533,0.9051201310002338,18.80335315033349,1447.4720197708982,1642.1917304477304,0.2731232367302765,0.28432451374262097,14.0,14.0,41.08529881129428,37.006464539646785,21.348727935524156,13.0,0.0,29.32542684903684,29.32542684903684,14.0,0.7656619419668791,0.6146204825219971,0.9949986538390919,0.4482701785107976,0.0003975001550776359,0.7412934599618571
21521,38.0,-9.0,MN4,1.0,0.0,1.0,1.0,0.0,6.052144708435986,28.0,2.0,2.0,3.6001839620461946,0.3913246431735633,10.135302747894112,29.0,0.3552122764950689,0.03861005960131498,5.302444782275901,0.0,0.1956623215867816,4.302444782275902,1.0,0.1956623215867816,1.0711744307233737,0.2530552091639123,33.13052139396836,2068.931688666827,2367.7278989265023,0.30450528118574904,0.2849633214952716,0.0,1.0,5.348083963013536,6.53511878584792,3.7741578915668845,0.0,2.0,9.74397810472055,8.35265346154699,1.0,0.7504530862927664,0.7263395363831554,0.4776633591722777,0.9946034429826168,0.3673469351126695,0.8974919225706723
21663,45.866666666666696,5.11666666666667,MN11,0.0,2.0,4.0,0.0,0.5,60.53033130907689,133.0,0.0,0.0,2.0632699674190804,19.43421334114032,53.04350789640147,101.0,0.038897690768280715,0.3663825058308173,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2672473399182459,0.2837016075390916,4.0,2.0,54.67824863459396,50.98023792898238,5.396087146746561,0.0,0.0,33.60929455526116,33.60929455526116,2.0,0.7674148593495305,0.568718088878778,0.9999983565979447,0.1196595966089181,0.0001367559609682311,0.9999999999994591
21072,46.9811111111111,7.85,MN6,0.0,2.0,16.0,0.0,0.125,69.63729520785951,182.0,41.6956292279113,147.0,1.4861761781670446,7.9268268945713345,60.519900196073806,233.0,0.024556818060705584,0.13097884941795696,4.018654170175573,0.0,0.0,2.2742576130617063,0.0,2.272582508463284,1.0,0.9996315892897812,13.40924710882649,1456.4167226875747,1610.1845102582556,0.2613092434468014,0.2593109599820155,16.0,14.0,65.12445758793,59.03372401790676,22.544022044985475,6.0,37.454839489685504,52.59307330150248,14.681151778443704,5.0,0.6276884369697328,0.5315711662644347,0.9999999438606904,0.9951857654084275,0.9999999339440101,0.9926298784897141
27404,47.5410295,0.036974699999999985,MN3,4.0,4.0,9.0,0.4444444444444444,0.4444444444444444,0.0,0.0,48.37059994089904,56.0,147.09432324322933,82.22555010636971,260.34511880719685,332.0,0.5649974307840302,0.31583288552939337,114.92779173544878,0.0,0.0,41.594285044890405,35.42295881561374,37.91054787494475,1.0,0.9679473770937388,14.204520834947154,1483.6556399125125,1643.2533225272643,0.3088206934409411,0.24509649135917985,5.0,5.0,0.0,113.25079556396756,113.25079556396756,5.0,47.42976683095675,178.11956870082713,113.71467429125768,2.0,0.649980021493724,0.771997427694662,1.1564391755348322e-17,0.0058444624589203,0.6585472349696607,1.8724316492838448e-13
27403,47.5410295,0.036974699999999985,MN4,0.0,1.0,5.0,0.0,0.2,260.34511880719685,332.0,427.3059027258585,568.0,0.9408331099422812,3.930485270256696,48.37059994089904,56.0,0.019450515625024808,0.08125773248748425,31.907946896538114,0.0,0.0,13.897713698222132,13.843562668038599,4.166670530277384,1.0,0.6950275992530084,21.054807258749488,1718.2847729221885,1928.0996946596358,0.15726309990862725,0.10267764923863468,5.0,4.0,178.11956870082713,47.42976683095675,0.6567652062933225,0.0,344.91808613199265,44.440114670642345,0.7046478499215939,0.0,0.0046575771527775115,0.1616087984223936,0.9997860998315518,0.756860146353248,0.334472662533789,0.999923182229217
27282,47.5410295,0.036974699999999985,MN5,1.0,4.0,19.0,0.05263157894736842,0.21052631578947367,48.37059994089904,56.0,0.0,0.0,82.38781659386594,72.33594316977586,427.3059027258585,568.0,0.19280757899270687,0.16928374428794996,261.3209971584793,9.807134376070742,1.1307778428852322,126.18951987101288,61.94233656832405,84.12705293809864,1.0443279894473914,0.8455056364212398,17.88953478020088,1570.6601055152796,1757.5567600783106,0.27530833060591103,0.26289019770913685,18.0,15.0,44.440114670642345,344.91808613199265,284.61046221376773,12.0,0.0,354.9699595560827,354.9699595560827,15.0,0.8730914129209845,0.7063070007638537,0.9999695708752384,0.999998376956093,1.19665806314308e-21,2.5810256955984485e-07
21286,46.35,3.6,MN2,11.0,13.0,25.0,0.44,0.52,5.719302768503379,7.0,0.0,0.0,43.18090246214853,43.22780037081716,87.85915777918129,108.0,0.491478675116329,0.4920124602089029,8.374635773505544,0.0,0.0,2.431100470651024,1.456487961260459,4.487047341594059,1.0,1.2454968701382023,7.238028559531112,1245.0463407421867,1353.574916636758,0.3047417283362552,0.2817241503483518,14.0,12.0,5.719302768503379,44.678255317032786,27.125725209986733,9.0,0.0,44.63135740836415,44.63135740836415,12.0,0.7718828551376423,0.7364696819825888,0.00018989040345005568,2.4374174918997432e-05,9.577807461019248e-06,0.980339493779349
21023,46.533,6.65,MN2,4.0,1.0,4.0,1.0,0.25,0.0,0.0,4.272177230171129,10.0,44.11451589537709,28.23697310644104,62.884025048712644,89.0,0.7015218230894747,0.4490325338520789,17.115090165597813,0.0,0.0,3.0,4.139062896831936,9.976027268765883,1.0,1.4075951222733285,3.169362430939458,1105.6904733816193,1184.3929708833273,0.3088206934409411,0.28062631052456444,0.0,3.0,0.0,18.76950915333555,18.76950915333555,0.0,1.9663403445248488,34.64705194227161,31.892472521192374,3.0,0.7610808460324433,0.7460394822808062,1.786521362149413e-10,0.003201084178712864,0.015363148679371996,0.004090738011739376
27320,43.9339997,0.6198052,MN4,8.0,1.0,21.0,0.3809523809523809,0.047619047619047616,129.98539509398736,184.0,70.03126184576169,100.0,75.09521966013753,28.11330067594127,233.58849459091857,305.0,0.32148509622295873,0.12035396146191125,48.5717371687681,5.281961465639164,1.5604872186284728,28.055778991182827,13.29177107318066,14.066635788672269,1.1516387144111724,0.7475530320049951,21.82903315554881,1610.6686719193435,1827.135239701067,0.22416476108676425,0.2349711700357013,13.0,20.0,114.91610845042784,158.4932749307809,42.870146464559156,4.0,61.44261461249896,205.47519391497727,129.31055576798346,10.0,0.6020588064319731,0.3781225537333535,0.000395392305215295,0.9999968955950483,0.23429055044630942,0.9983602589659555
20884,46.717,30.63300000000001,MQ18,10.0,5.0,19.0,0.5263157894736842,0.2631578947368421,0.0,0.0,99.34911542944641,116.0,31.019036993638906,19.92920816497506,62.157500929210435,81.0,0.4990393199521596,0.3206243472959429,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3088206934409411,0.2283387859695251,9.0,14.0,0.0,31.138463935571533,31.138463935571533,9.0,88.05378582960104,42.228292764235384,2.2749454552221633,1.0,0.38529786273684297,0.7495460652855882,0.0013347495810566699,0.06068968288549341,0.9999999295272687,0.00012630259490326991
